"duplicate_id","author","year","journal","doi","title","label","source","pages","volume","number","abstract","isbn","record_ids"
"sr3_elicit_168","K. Kokorelias, H. Singh, Stephanie Posa, Sander L. Hitzig","2023",NA,NA,"Practical Programs to Improve Health and Well-Being","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_168"
"sr3_elicit_169","Anthony W. Russell, Anthony W. Russell, K. Baxter, Deborah A. Askew, J. Tsai, Robert S. Ware, Claire Jackson","2013","Diabetic Medicine","10.1111/dme.12251","Model of care for the management of complex Type 2 diabetes managed in the community by primary care physicians with specialist support: an open controlled trial","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_169"
"sr3_elicit_17","L. Soars, T. Chapman, Deborah V. Kelly, M. Napoli, Wei-Li Hume","2014",NA,"10.5334/ijic.1958","Serving citizens, patients and communities in South Eastern Sydney – making the system balance","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_17"
"sr3_elicit_170","J. Rhee, Anne E Meller, K. Krysińska, P. Gonski, V. Naganathan, N. Zwar, A. Hayen, J. Cullen, Julie-Ann O’Keefe, J. McDonald, Ben Harris-Roxas, G. Caplan","2019","BMJ Open","10.1136/bmjopen-2018-023107","Advance care planning for patients with advanced illnesses attending hospital outpatient clinics study: a study protocol for a randomised controlled trial","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_170"
"sr3_elicit_171","I. Kinchin, S. Jacups, J. Mann, R. Quigley, Desley Harvey, C. Doran, E. Strivens","2018","Trials","10.1186/s13063-018-3038-0","Efficacy and cost-effectiveness of a community-based model of care for older patients with complex needs: a study protocol for a multicentre randomised controlled trial using a stepped wedge cluster design","elicit_ft_include","elicit",NA,NA,NA,NA,NA,"sr3_elicit_171"
"sr3_elicit_172","Andrew P. Costa, C. Schumacher, A. Jones, Darly Dash, Graham Campbell, Mats Junek, G. Agarwal, C. Bell, V. Boscart, S. Bronskill, D. Feeny, P. Hebert, G. Heckman, J. Hirdes, Linda Lee, R. McKelvie, Lori A. Mitchell, S. Sinha, Joy Davis, Tammy Priddle, Joanne Rose, R. Gillan, Deborah Mills, D. Haughton","2019","BMJ Open","10.1136/bmjopen-2019-030301","DIVERT-Collaboration Action Research and Evaluation (CARE) Trial Protocol: a multiprovincial pragmatic cluster randomised trial of cardiorespiratory management in home care","elicit_ft_include","elicit",NA,NA,NA,NA,NA,"sr3_elicit_172"
"sr3_elicit_173","Kylie Teggart, S. Neil-Sztramko, Abbira Nadarajah, Amy Wang, C. Moore, Nancy Carter, Janet Adams, Kamal Jain, P. Petrie, Aref Alshaikhahmed, Shreya Yugendranag, R. Ganann","2023","BMC Health Services Research","10.1186/s12913-023-09424-5","Effectiveness of system navigation programs linking primary care with community-based health and social services: a systematic review","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_173"
"sr3_elicit_174","K. Lee, L. Low, J. Allen, S. Barbier, Lee Beng Ng, M. Ng, W. Tay, S. Tan","2015","International Journal of Integrated Care","10.5334/IJIC.2003","Transitional care for the highest risk patients: findings of a randomised control study","elicit_ft_include","elicit",NA,NA,NA,NA,NA,"sr3_elicit_174"
"sr3_elicit_175","M. Markle-Reid, Kathryn Fisher, Kimberly M. Walker, Marla K. Beauchamp, Jill I. Cameron, David Dayler, Rebecca Fleck, Amiram Gafni, R. Ganann, Ken Hajas, Barbara Koetsier, Robert Mahony, Chris Pollard, Jim Prescott, T. Rooke, C. Whitmore","2023","BMC Geriatrics","10.1186/s12877-023-04403-1","The stroke transitional care intervention for older adults with stroke and multimorbidity: a multisite pragmatic randomized controlled trial","elicit_ft_include","elicit",NA,NA,NA,NA,NA,"sr3_elicit_175"
"sr3_elicit_176","D. Cochrane, M. Pierce","2017",NA,"10.5334/IJIC.3483","Proactive, Integrated Care within Sustainable and Transformation Planning","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_176"
"sr3_elicit_177","A. Nikelski, Armin Keller, Fanny Schumacher-Schönert, Terese Dehl, Jessica Laufer, U. Sauerbrey, Diana Wucherer, A. Dreier-Wolfgramm, B. Michalowsky, Ina Zwingmann, H. Vollmar, W. Hoffmann, S. Kreisel, J. Thyrian","2019","Trials","10.1186/s13063-019-3636-5","Supporting elderly people with cognitive impairment during and after hospital stays with intersectoral care management: study protocol for a randomized controlled trial","elicit_ft_include","elicit",NA,NA,NA,NA,NA,"sr3_elicit_177"
"sr3_elicit_178","K. Kokorelias, H. Singh, Amanda Knoepfli, Tracey Das Gupta, Naomi Ziegler, Sander L. Hitzig","2023","International Journal of Care Coordination","10.1177/20534345231169883","Older adults with complex care needs’ experiences within a hospital-to-home transition patient navigator program: A qualitative descriptive study","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_178"
"sr3_elicit_179","Wiebke Schüttig, Harald Darius, K. C. Reber, Marie Coors, Amelie Flothow, Alfred Holzgreve, Sebastian Karmann, Anica Stürtz, Rebecca Zöller, S. Kropp, Petra Riesner, L. Sundmacher","2024","BMC Medicine","10.1186/s12916-024-03691-7","Reducing rehospitalization in cardiac patients: a randomized, controlled trial of a cardiac care management program (“Cardiolotse”) in Germany","elicit_ft_include, original_include","elicit, original","480","22","1",NA,NA,"sr3_elicit_179, sr3_original_19"
"sr3_elicit_18","Christopher R. Freeman, I. Scott, K. Hemming, L. Connelly, C. Kirkpatrick, I. Coombes, J. Whitty, James T Martin, N. Cottrell, N. Sturman, G. Russell, I. Williams, C. Nicholson, S. Kirsa, H. Foot","2021","Medical Journal of Australia","10.5694/mja2.50942","Reducing Medical Admissions and Presentations Into Hospital through Optimising Medicines (REMAIN HOME): a stepped wedge, cluster randomised controlled trial","elicit_ft_include","elicit",NA,NA,NA,NA,NA,"sr3_elicit_18"
"sr3_elicit_180","E. Shroeder, J. Epp, Mona Aghdaee, H. Cutler, Rachel B. Sheather-Reid, P. Lewis, A. Searles, Taryn Gazzard, Anthony Critchley, Michael Bishop","2021","International Journal of Integrated Care","10.5334/IJIC.S4146","Evaluating Outcomes Based Care for Vulnerable Older People: Challenges\\n and lessons learned from a complex program evaluation","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_180"
"sr3_elicit_181","T. Freund, F. Peters-Klimm, J. Rochon, C. Mahler, J. Gensichen, A. Erler, M. Beyer, Annika Baldauf, F. Gerlach, J. Szecsenyi","2011","Trials","10.1186/1745-6215-12-163","Primary care practice-based care management for chronically ill patients (PraCMan): study protocol for a cluster randomized controlled trial [ISRCTN56104508]","elicit_ft_include","elicit",NA,NA,NA,NA,NA,"sr3_elicit_181"
"sr3_elicit_182","J. Francis-Coad, Anne-Marie Hill PhD, Leon Flicker PhD, AO Mbbs, Christopher Etherton-Beer, Elissa Burton MBBS PhD, PhD Philippa Wharton, Jo Mbl, Wilkinson, Richard BClinPsych, Norman, Daniel Xu PhD, Sharmila Vaz PhD, Vanessa Jessup PhD","2024","medRxiv","10.1101/2024.07.14.24310124","Training community home care workers to deliver a tailored falls prevention Education and Exercise program to home care clients - TrEdEx an effectiveness-implementation study protocol","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_182"
"sr3_elicit_183","D. Challis, R. Darton, K. Stewart","2018","Community Care, Secondary Health Care and Care Management","10.4324/9780429452536-10","Linking Community Care and Health Care: A New Role for Secondary Health Care Services","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_183"
"sr3_elicit_184","Clare Lewis, M. McDermott, Alan Martin, D. Patton, L. Nugent","2017",NA,"10.5334/IJIC.3580","A Community Virtual Ward Supporting Integrated Care for Older Persons with Complex Health and Social Care Needs.","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_184"
"sr3_elicit_185","W. Wojcik, A. Cosgrove, Joyce Follan, E. Halloran, James Marple, Catherine Moar, Werner Pretorius, Robert P. Steel","2016",NA,"10.5334/IJIC.2929","PACT: hospital care planning for the top 0.25% population at risk of attending hospital in Edinburgh, Scotland","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_185"
"sr3_elicit_186","Pınar Uzunkaya Öztoprak, Gülten Koç, S. Erkaya","2023","Public Health Nursing","10.1111/phn.13226","Evaluation of the effect of a nurse navigation program developed for postpartum mothers on maternal health: A randomized controlled study.","elicit_ft_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_186"
"sr3_elicit_187","Eloise Phillips","2018",NA,NA,"Understanding Patterns of Emergency Services Use and Hospital Admissions for Patients of the NHS Case Management Programme","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_187"
"sr3_elicit_188","Aoife Watson, D. McConnell, V. Coates","2021","Journal of Diabetes and Metabolic Disorders","10.1007/s40200-021-00817-z","Reducing unscheduled hospital care for adults with diabetes following a hypoglycaemic event: which community-based interventions are most effective? A systematic review","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_188"
"sr3_elicit_189","Clare Macrae, Stewart W. Mercer, E. Abubakar, Andrew Lawson, N. Lone, Anna Rawlings, Jane Lyons, R. Lyons, A. Mizen, Rich Fry, Gergő Baranyi, J. Pearce, C. Dibben, Karin Modig, Rhiannon K Owen, Bruce Guthrie","2025","Nature Communications","10.1038/s41467-025-56990-9","Impact of household size and co-resident multimorbidity on unplanned hospitalisation and transition to care home","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_189"
"sr3_elicit_19","Bora Kim, C. Boustany, Louise Acret, Jodi McLeod, Natalie Cook, Heather McKenzie, Lillian Hayes, Judith Fethney, Judy M. Simpson, Simon Willcock, Kate White","2024","European Journal of Cancer Care","10.1155/2024/2206346","Perspectives and Experiences of Healthcare Professionals Involved in a Community Nurse-Delivered Shared Care Model Intervention Designed to Support Outpatients Receiving Chemotherapy: A Qualitative Study Using Interviews","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_19"
"sr3_elicit_190","K. Davis, M. Eckert, S. Shakib, J. Harmon, A. Hutchinson, G. Sharplin, G. Caughey","2019",NA,"10.2196/preprints.15006","Development and Implementation of a Nurse-Led Model of Care Coordination to Provide Health-Sector Continuity of Care for People With Multimorbidity: Protocol for a Mixed Methods Study (Preprint)","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_190"
"sr3_elicit_191","G. Lowe, Jayne Dohrmann, Juliette Chapman, Lee Stamford, A. Driscoll","2022","Collegian","10.1016/j.colegn.2022.06.013","Older Persons Complex Care Nurse Practitioner model to reduce hospital readmissions: A pilot study","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_191"
"sr3_elicit_192","Kerry Kuluski, Danielle Jacobson, Somayeh Ghazalbash, Junhee Baek, Laura Rosella, Elizabeth Mansfield, Abhimanyu Sud, Terence Tang, Sara J. T. Guilcher, Manaf Zargoush","2024","PLoS ONE","10.1371/journal.pone.0315918","Setting the balance of care for older adults at risk of hospitalization and delayed discharge: A mixed-methods research protocol","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_192"
"sr3_elicit_193","W. Parry, A. Wolters, Richard Brine, A. Steventon","2019","BMJ Open","10.1136/bmjopen-2018-026470","Effect of an integrated care pathway on use of primary and secondary healthcare by patients at high risk of emergency inpatient admission: a matched control cohort study in Tower Hamlets","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_193"
"sr3_elicit_194","A. Baker, P. Leak, L. Ritchie, Amanda J Lee, S. Fielding","2015",NA,"10.5334/IJIC.2038","Anticipatory Care Planning and Integration","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_194"
"sr3_elicit_195","K. Fletcher, J. Mant","2009","Journal of Evaluation In Clinical Practice","10.1111/j.1365-2753.2008.00977.x","A before and after study of the impact of Specialist Workers for Older People.","elicit_tiab_exclude","elicit, elicit",NA,NA,NA,NA,NA,"sr3_elicit_195, sr3_elicit_324"
"sr3_elicit_196","Rohie Marshall","2024","Asia Pacific Journal of Health Management","10.24083/apjhm.v19i3.4151","Key Dissemination Learnings from an Innovative, Value-Based Emergency Department Prevention Program","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_196"
"sr3_elicit_197","G. Hughes, Sarah Rybczynska-Bunt, Sara Shasha'h, Sarah Greene, S. Shaw, T. Greenhalgh","2023","NIHR Open Research","10.3310/nihropenres.13385.1","Protocol: How can people with social care needs be supported through processes of digital care navigation to access remote primary care? A multi-site case study in UK general practice of remote care as the ‘new normal’.","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_197"
"sr3_elicit_198","S. Ng, Y. Kwan, L. Low","2019","Future healthcare journal","10.7861/FUTUREHEALTH.6-2-S40","Transitional care intervention effects on mortality and healthcare utilisation: a systematic review of pragmatic trials","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_198"
"sr3_elicit_199","J. Suijker, M. van Rijn, B. Buurman, G. ter Riet, E. Moll van Charante, Sophia E. de Rooij","2016","PLoS ONE","10.1371/journal.pone.0158714","Effects of Nurse-Led Multifactorial Care to Prevent Disability in Community-Living Older People: Cluster Randomized Trial","elicit_ft_include, original_exclude","elicit, original","e0158714","11","7",NA,NA,"sr3_elicit_199, sr3_original_159"
"sr3_elicit_2","Judith Fethney, Bora Kim, C. Boustany, Heather McKenzie, Lillian Hayes, Keith Cox, Judy M. Simpson, Lisa G Horvath, Janette L. Vardy, Jodi McLeod, Simon Willcock, Natalie Cook, Louise Acret, Kate White","2024","Supportive Care in Cancer","10.1007/s00520-023-08261-w","Evaluating a shared care pathway intervention for people receiving chemotherapy to reduce post-treatment unplanned hospital presentations: a randomised controlled trial","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_2"
"sr3_elicit_20","M. Burns, A. Galbraith, D. Ross-Degnan, Richard B. Balaban","2014","International Journal for Quality in Health Care","10.1093/intqhc/mzu046","Feasibility and evaluation of a pilot community health worker intervention to reduce hospital readmissions.","elicit_ft_include","elicit",NA,NA,NA,NA,NA,"sr3_elicit_20"
"sr3_elicit_200","Noreen Curtin, Susi Clarke, Brian Murphy, David Hanlon","2017",NA,"10.5334/IJIC.3926","Community Intervention Team (CIT) Integrated, patient centred care.","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_200"
"sr3_elicit_201","Richard B. Balaban, Alison Galbraith, Marguerite Burns, Catherine E. Vialle-Valentin, Elisa Friedman, Dennis Ross-degnan","2013","Clinical Medicine Research","10.3121/cmr.2013.1176.c2-1","C2-1: A Randomized Controlled Trial of a Patient Navigator Intervention to Reduce Hospital Readmissions in a Safety Net Health Care System","elicit_ft_include","elicit",NA,NA,NA,NA,NA,"sr3_elicit_201"
"sr3_elicit_202","J. Mann, R. Quigley, Desley Harvey, M. Tait, G. Williams, E. Strivens","2020","Australian Journal of Primary Health","10.1071/py19184","OPEN ARCH: integrated care at the primary-secondary interface for the community-dwelling older person with complex needs.","elicit_ft_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_202"
"sr3_elicit_203","L. Gordon, A. Spooner, N. Booth, Tai-Rae Downer, Adrienne Hudson, P. Yates, Alanna Geary, Christopher J. O'Donnell, R. Chan","2019","Journal of health organization and management","10.1108/JHOM-02-2018-0063","Do nurse navigators bring about fewer patient hospitalisations?","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_203"
"sr3_elicit_204","S. Kirby, K. Edwards, Serena Yu, Kees van Gool, G. Powell-Davies, Ben Harris-Roxas, Ellie Gresham, M. Harris, Jane Hall","2020","Health Promotion Journal of Australia","10.1002/hpja.348","Improving outcomes for marginalised rural families through an care navigator program.","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_204"
"sr3_elicit_205","Anita Hartati, Madison Jarrett, B. McDougall, Megan Kent, Maja Ljubojevic, Kylie Stolzenhein","2024","International Journal of Integrated Care","10.5334/ijic.7739","Care Navigation and Coordination Program on Reducing Hospital Use for Adults with Complex Health and Psychosocial Needs in South West Sydney, Australia","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_205"
"sr3_elicit_206","Jonas Kindstedt, Sofia Svahn, M. Sjölander, E. Glader, H. Lövheim, M. Gustafsson","2020","BMJ Open","10.1136/bmjopen-2019-036650","Investigating the effect of clinical pharmacist intervention in transitions of care on drug-related hospital readmissions among the elderly: study protocol for a randomised controlled trial","elicit_tiab_exclude","elicit",NA,NA,NA,NA,NA,"sr3_elicit_206"
