"duplicate_id","author","year","journal","doi","title","abstract","label","source","pages","volume","number","isbn","record_ids"
"sr3_original_156","Stewart S,Wiley JF,Ball J,Chan YK,Ahamed Y,Thompson DR","2016","Circulation","10.1161/circulationaha.116.020730","Impact of nurse-led, multidisciplinary home-based intervention on event-free survival across the spectrum of chronic heart disease","","nk_robot_exclude, original_exclude","original,nk","1867-1877","133","19","","sr3_original_156,sr3_nk_10020"
"sr3_original_157","Stitzer M,Matheson T,Cunningham C,Sorensen JL,Feaster DJ,Gooden L","2017","Addiction Science & Clinical Practice","10.1186/s13722-017-0081-1","Enhancing patient navigation to improve intervention session attendance and viral load suppression of persons with HIV and substance use: a secondary post hoc analysis of the Project HOPE study","","nk_robot_exclude, original_exclude","original,nk","16","12","1","","sr3_original_157,sr3_nk_736"
"sr3_original_159","Suijker JJ,van Rijn M,Buurman BM,Ter Riet G,Moll van Charante EP,de Rooij SE","2016","PLOS One","10.1371/journal.pone.0158714","Effects of nurse-led multifactorial care to prevent disability in community-living older people: cluster randomized trial","","nk_robot_exclude, original_exclude","original,nk","e0158714","11","7","","sr3_original_159,sr3_nk_794"
"sr3_original_160","Sussman J,Bainbridge D,Whelan TJ,Brazil K,Parpia S,Wiernikowski J","2018","Supportive Care in Cancer","10.1007/s00520-017-3981-4","Evaluation of a specialized oncology nursing supportive care intervention in newly diagnosed breast and colorectal cancer patients following surgery: a cluster randomized trial","","nk_robot_include, original_exclude","original,nk","1533-1541","26","5","","sr3_original_160,sr3_nk_9868"
"sr3_original_161","Svikis DS,Kelpin SS,Keyser-Marcus L,Bishop DL,Parlier-Ahmad AB,Jones H","2021","Journal of Racial and Ethnic Health Disparities","10.1007/s40615-021-00995-9","Increasing prenatal care compliance in at-risk black women: findings from a RCT of patient navigation and behavioral incentives","","nk_robot_exclude, original_exclude","original,nk","630-640","9","2","","sr3_original_161,sr3_nk_2293"
"sr3_original_164","Tu Q,Xiao LD,Ullah S,Fuller J,Du H","2020","Journal of Advanced Nursing","10.1111/jan.14466","A transitional care intervention for hypertension control for older people with diabetes: a cluster randomized controlled trial","","nk_robot_include, original_exclude","original,nk","2696-2708","76","10","","sr3_original_164,sr3_nk_660"
"sr3_original_165","Venkatesan T,Porcelli AJ,Matapurkar A,Hahn B,Szabo A,Yin Z","2018","Gastroenterology","10.1016/s0016-5085(18)30536-5","An integrative, patient-centered model of care using meditation and care coordination improves quality of life and coping strategies in cyclic vomiting syndrome: a prospective randomized controlled trial","","nk_robot_exclude, original_exclude","original,nk","S‐16","154","6","","sr3_original_165,sr3_nk_646"
"sr3_original_166","Wagner EH,Ludman EJ,Aiello Bowles EJ,Penfold R,Reid RJ,Rutter CM","2014","Journal of Clinical Oncology","10.1200/jco.2013.51.7359","Nurse navigators in early cancer care: a randomized, controlled trial","","nk_robot_exclude, original_exclude","original,nk","12-18","32","1","","sr3_original_166,sr3_nk_2556"
"sr3_original_167","Wakefield BJ,Ward MM,Holman JE,Ray A,Scherubel M,Burns TL","2008","Telemedicine and e-Health","10.1089/tmj.2007.0131","Evaluation of home telehealth following hospitalization for heart failure: a randomized trial","","nk_robot_exclude, original_exclude","original,nk","753-761","14","8","","sr3_original_167,sr3_nk_1709"
"sr3_original_168","Wells KJ,Arevalo M,Calcano ER,Lee J-H,Fulp WJ,Meade CD","2011","Cancer Epidemiology Biomarkers and Prevention","10.1158/1055-9965.disp-11-b100","Does patient navigation improve outcomes following a breast or colorectal screening abnormality? Outcomes of the Moffitt Cancer Center Patient Navigation Research Program","","nk_robot_exclude, original_exclude","original,nk","10","20","","","sr3_original_168,sr3_nk_2549"
"sr3_original_169","Werr J,Öhlén G","2016","International Journal of Integrated Care","10.5334/ijic.2730","World's largest case management RCT","","nk_robot_include, original_exclude","original,nk","1-2","16","6","","sr3_original_169,sr3_nk_7931"
"sr3_original_170","Wong FK,Ho MM,Yeung S,Tam SK,Chow SK","2011","Social Science & Medicine","10.1016/j.socscimed.2011.06.036","Effects of a health-social partnership transitional program on hospital readmission: a randomized controlled trial","","nk_robot_include, original_exclude","original,nk","960-969","73","7","","sr3_original_170,sr3_nk_1436"
"sr3_original_174","Yu DS,Lee DT,Stewart S,Thompson DR,Choi KC,Yu CM","2015","Journal of the American Geriatrics Society","10.1111/jgs.13533","Effect of nurse-implemented transitional care for Chinese individuals with chronic heart failure in Hong Kong: a randomized controlled trial","","nk_robot_exclude, original_exclude","original,nk","1583-1593","63","8","","sr3_original_174,sr3_nk_884"
"sr3_original_175","Yu WZ,Wang HF,Lin YK,Liu YL,Yen Y,Whang-Peng J","2024","Current Oncology","10.3390/curroncol31070306","The effect of oncology nurse navigation on mental health in patients with cancer in Taiwan: a randomized controlled clinical trial","","nk_robot_include, original_exclude","original,nk","4105-4122","31","7","","sr3_original_175,sr3_nk_3110"
"sr3_original_176","Yuan LX,Leong ST,Amanulla M,Lee CN,Najumudin N,Chew PC","2011","Proceedings of Singapore Healthcare","10.1177/20101058110200s101","A nurse-managed telephone follow-up and home visit programme for patients with high risk of unscheduled readmissions-preliminary results of a randomised controlled trial","","nk_robot_exclude, original_exclude","original,nk","197","20","","","sr3_original_176,sr3_nk_1191"
"sr3_original_178","Zatzick D,Russo J,Thomas P,Darnell D,Teter H,Ingraham L","2018","Psychiatry","10.1080/00332747.2017.1354621","Patient-centered care transitions after injury hospitalization: a comparative effectiveness trial","","nk_robot_include, original_exclude","original,nk","141-157","81","2","","sr3_original_178,sr3_nk_2208"
"sr3_original_179","Zhang J,Donald M,Baxter KA,Ware RS,Burridge L,Russell AW","2015","Diabetic Medicine","10.1111/dme.12705","Impact of an integrated model of care on potentially preventable hospitalizations for people with Type 2 diabetes mellitus","","nk_robot_include, original_exclude","original,nk","872-880","32","7","","sr3_original_179,sr3_nk_1302"
"sr3_original_181","Zubeltzu B,Mitxelena A,Alberdi A,Elola M,Errasti U,Berroeta A","2018","International Journal of Integrated Care","10.5334/ijic.s2014","Multipronged management strategy for patients with complex needs using an integrated organizational model","","nk_robot_exclude, original_exclude","original,nk","1-2","18","","","sr3_original_181,sr3_nk_7958"
"sr3_nk_1",NA,"2025",NA,"10.1200/op.24.00280","Advancing Care Team Adoption of Electronic Health Record Systems for Cancer Symptom Management: findings From a Hybrid Type II, Cluster-Randomized, Stepped-Wedge Trial","PURPOSE: The enhanced, electronic health record (EHR)‐facilitated cancer symptom control (E2C2) trial is a cohort cluster‐randomized, stepped‐wedge, hybrid type II trial that leverages EHR systems to facilitate a collaborative care model (CCM) approach with the goal of improving cancer symptom management. Understanding factors that influence care team adoption of EHR systems remains a critical understudied area of research. This study examines how oncology care teams' perceptions regarding the feasibility, acceptability, and appropriateness of E2C2 EHR systems preimplementation were associated with adoption 3 months after implementation and characterizes differences in adoption by individual‐ and system‐level factors. METHODS: Care team members completed an electronic survey before and 3 months after implementation of E2C2 for their respective sequence. Adoption was defined as frequency of use to statements aligned with care team‐directed EHR systems designed to facilitate CCM approaches. Chi‐square tests assessed differences in adoption while logistic regression models estimated associations between baseline mean scores of acceptability, feasibility, and appropriateness on care team adoption at 3 months. RESULTS: Results from 94 care team members (37.2% oncologists, 72.6% female, 55.3% in their role for 6+ years) found that adoption rates ranged from 48.9% to 71.7%, with significant differences observed by location (community‐based health care systems v tertiary medical center) and professional role. Adjusting for professional role, care team members reporting higher levels of perceived acceptability and appropriateness at baseline had greater odds of adopting EHR systems at 3 months. CONCLUSION: EHR systems perceived as acceptable and appropriate are more likely to be adopted by oncology care teams in our sample. Future implementation efforts should consider tailored strategies to facilitate adoption of EHR systems designed to promote CCM‐based approaches to improve cancer symptom management.","nk_robot_exclude","nk",NA,NA,NA,NA,"sr3_nk_1"
"sr3_nk_10",NA,"2022",NA,"10.1186/s12877-021-02651-7","The Aging, Community and Health Research Unit Community Partnership Program (ACHRU-CPP) for older adults with diabetes and multiple chronic conditions: study protocol for a randomized controlled trial","BACKGROUND: Older adults (≥65 years) with diabetes and multiple chronic conditions (MCC) (> 2 chronic conditions) experience reduced function and quality of life, increased health service use, and high mortality. Many community‐based self‐management interventions have been developed for this group, however the evidence for their effectiveness is limited. This paper presents the protocol for a randomized controlled trial (RCT) comparing the effectiveness and implementation of the Aging, Community and Health Research Unit‐Community Partnership Program (ACHRU‐CPP) to usual care in older adults with diabetes and MCC and their caregivers. METHODS: We will conduct a cross‐jurisdictional, multi‐site implementation‐effectiveness type II hybrid RCT. Eligibility criteria are: ≥65 years, diabetes diagnosis (Type 1 or 2) and at least one other chronic condition, and enrolled in a primary care or diabetes education program. Participants will be randomly assigned to the intervention (ACHRU‐CPP) or control arm (1:1 ratio). The intervention arm consists of home/telephone visits, monthly group wellness sessions, multidisciplinary case conferences, and system navigation support. It will be delivered by registered nurses and registered dietitians/nutritionists from participating primary care or diabetes education programs and program coordinators from community‐based organizations. The control arm consists of usual care provided by the primary care setting or diabetes education program. The primary outcome is the change from baseline to 6 months in mental functioning. Secondary outcomes will include, for example, the change from baseline to 6 months in physical functioning, diabetes self‐management, depressive symptoms, and cost of use of healthcare services. Analysis of covariance (ANCOVA) models will be used to analyze all outcomes, with intention‐to‐treat analysis using multiple imputation to address missing data. Descriptive and qualitative data from older adults, caregivers and intervention teams will be used to examine intervention implementation, site‐specific adaptations, and scalability potential. DISCUSSION: An interprofessional intervention supporting self‐management may be effective in improving health outcomes and client/caregiver experience and reducing service use and costs in this complex population. This pragmatic trial includes a scalability assessment which considers a range of effectiveness and implementation criteria to inform the future scale‐up of the ACHRU‐CPP. TRIAL REGISTRATION: Clinical Trials.gov Identifier NCT03664583 . Registration date: September 10, 2018.","nk_robot_exclude","nk",NA,NA,NA,NA,"sr3_nk_10"
"sr3_nk_100",NA,"2019",NA,"10.1016/j.jcf.2019.05.004","Clustered randomized controlled trial of a clinic-based problem-solving intervention to improve adherence in adolescents with cystic fibrosis","Background: In Cystic Fibrosis (CF), adherence to pulmonary medications is about 50% and decreases during adolescence. Effective interventions have not been integrated into CF care. This effectiveness study tested a brief, clinic‐based behavioral intervention to improve adherence. Methods: iCARE (I Change Adherence and Raise Expectations) was a pragmatic, clustered, 2‐arm randomized controlled trial at 18 CF Centers. 607 adolescents with CF, ages 11–20 years, participated. Centers were randomized to IMPACT (n = 9; 300 adolescents), a brief problem‐solving + education intervention, or standard care (SC; n = 9; 307 adolescents). IMPACT was delivered during a regularly scheduled clinic visit by a member of the clinical care team. The primary outcome was composite pulmonary medication possession ratio (cMPR); secondary endpoints were lung function, Body Mass Index percentile, courses of IV antibiotics, and health‐related quality of life at 12 months. Results: Effectiveness of the intervention was tested using mixed models, generalized estimating equations comparing IMPACT to SC. Fifty‐eight percent of problem‐solving sessions targeted barriers to airway clearance, exercise or nutrition, while 18% addressed pulmonary medications. Average intervention fidelity score was 67% (SD = 14%; Range = 25–100%). No significant intervention effects were found for cMPR or any of the secondary outcomes compared to SC. Conclusions: The IMPACT intervention did not improve medication adherence or health outcomes over 12 months. Challenges to implementing the intervention as intended during busy clinic visits were identified. Trial Registry: ClinicalTrials.gov; No.: NCT01232478; URL: www.clinicaltrials.gov.","nk_robot_exclude","nk",NA,NA,NA,NA,"sr3_nk_100"
