"author","title","doi","journal","year","pages","volume","number","abstract","record_id","isbn","label","source","doi_clean"
"Kyosei YutaNamba MayuriYamura SouTakeuchi RikiyaAoki NorikoNakaishi KazunariWatabe SatoshiIto Etsuro","Proposal of De Novo Antigen Test for COVID-19: Ultrasensitive Detection of Spike Proteins of SARS-CoV-2","doi:10.3390/diagnostics10080594","",NA,NA,NA,NA,NA,"sr2_original_78",NA,"original_ft_exclude","original","10.3390/diagnostics10080594"
"Lee Lennard Y. W.Rozmanowski StefanPang MatthewCharlett AndreAnderson CharlotteHughes Gareth J.Barnard MatthewPeto LeonVipond RichardSienkiewicz AlexHopkins SusanBell JohnCrook Derrick W.Gent NickWalker A. SarahPeto Tim E. A.Eyre David W.","SARS-CoV-2 infectivity by viral load, S gene variants and demographic factors and the utility of lateral flow devices to prevent transmission","https://doi.org/10.1101/2021.03.31.21254687;","",NA,NA,NA,NA,NA,"sr2_original_79",NA,"original_ft_exclude","original","10.1101/2021.03.31.21254687"
"Mavrikou S.Moschopoulou G.Tsekouras
V.Kintzios S.","Development of a Portable, Ultra-Rapid and Ultra-Sensitive Cell-Based Biosensor for
the Direct Detection of the SARS-CoV-2 S1 Spike Protein Antigen","doi:10.3390/s20113121","",NA,NA,NA,NA,NA,"sr2_original_80",NA,"original_ft_exclude","original","10.3390/s20113121"
"Prazuck Thierry","Diagnostic Performance Evaluation of a Novel SARS-CoV-2 (COVID-19) Antigen Detection Test","","",NA,NA,NA,NA,NA,"sr2_original_81",NA,"original_ft_exclude","original",NA
"Thommes L.Burkert F. R.Öttl K. W.Goldin D.Loacker L.Lanser L.Griesmacher A.Theurl I.Weiss G.Bellmann-Weiler R.","Comparative evaluation of four SARS-CoV-2 antigen tests in hospitalized patients","https://doi.org/10.1016/j.ijid.2021.02.052","",NA,NA,NA,NA,NA,"sr2_original_82",NA,"original_ft_exclude","original","10.1016/j.ijid.2021.02.052"
"Wang ChongwenYang XingshengZheng ShuaiCheng XiaodanXiao RuiLi QingjunWang WenqiLiu XiaoxianWang Shengqi","Development of an ultrasensitive fluorescent immunochromatographic assay based on multilayer quantum dot nanobead for simultaneous detection of SARS-CoV-2 antigen and influenza A virus","https://doi.org/10.1016/j.snb.2021.130372","",NA,NA,NA,NA,NA,"sr2_original_83",NA,"original_ft_exclude","original","10.1016/j.snb.2021.130372"
"Kenyeres BenceÁnosi NoelBányai KrisztiánMátyus MáriaOrosz LászlóKiss AndreaKele BeatrixBurián KatalinLengyel
György","Comparison of four PCR and two point of care assays used in the laboratory detection of SARS-CoV-2","https://doi.org/10.1016/j.jviromet.2021.114165","",NA,NA,NA,NA,NA,"sr2_original_84",NA,"original_ft_exclude","original","10.1016/j.jviromet.2021.114165"
"A. Sukumaran; A. Krishnan; R. Thomas; J.
Paul; D. M. Vasudevan","Validation of AG-Q COVID-19 n-antigen self-test in comparison with real time RT-
PCR","Embase ID Number L637537180","",NA,NA,NA,NA,NA,"sr2_original_85",NA,"original_ft_exclude","original",NA
"L. S. Finch; A. Harris; C. Lester; D. Veal; K. Jones; J. Fulton; L. Jones; M. Lee; T. Walker; M. Rossiter; M. Cross; S. Kemp; T. Fletcher; E. R. Adams","Implementation study of SARS-CoV-2 antigen lateral flow tests in men's professional (Premiership) rugby union sports squads in England during the COVID-19 pandemic","https://doi.org/10.1016/j.jinf.2021.12.037","",NA,NA,NA,NA,NA,"sr2_original_86",NA,"original_ft_exclude","original","10.1016/j.jinf.2021.12.037"
"S. Hashimoto; A. Suzuki; K. Tanaka; R. Fukuda; S. Katayama","Safety and efficacy confirmation study of PanbioTMCOVID19AgRapidTestDevice KIT operation by specimen self-collection","Embase ID Number L636652974","",NA,NA,NA,NA,NA,"sr2_original_87",NA,"original_ft_exclude","original",NA
"T. I. A. P. D. M. P. Iftner","Evaluation of the specificity and accuracy of SARS-CoV-2 rapid antigen self-tests
compared to RT-PCR from 1015 asymptomatic volunteers (preprint)","https://doi.org/10.1101/2022.02.11.22270873","",NA,NA,NA,NA,NA,"sr2_original_88",NA,"original_ft_exclude","original","10.1101/2022.02.11.22270873"
"J. Love; M. T. Wimmer; D. J. A. Toth; A. Chandran; D. Makhija; C. K. Cooper; M. H. Samore; L. T. Keegan","Comparison of antigen- and RT-PCR-based testing strategies for detection of SARS- CoV-2 in two high-exposure settings","https://doi.org/10.1371/journal.pone.0253407","",NA,NA,NA,NA,NA,"sr2_original_89",NA,"original_ft_exclude","original","10.1371/journal.pone.0253407"
"G. C. K. Mak; S. S. M. Au; M. C. W. Yeung;
D. M. W. Lau; K. K. S. Lau; K. H. L. Ng; E.
T. K. Lam; R. C. W. Chan; C. Y. M. Fan","Evaluation of rapid antigen detection test for individuals at risk of SARS-CoV-2 under quarantine","DOI: 10.1002/jmv.27369","",NA,NA,NA,NA,NA,"sr2_original_90",NA,"original_ft_exclude","original","10.1002/jmv.27369"
"P. Ryan; F. Pérez-García; J. Torres- Macho; C. Bibiano; J. Ignacio Lazo; G. Castaño-Ochoa; E. J. Vidal-Alcántara; M.
J. Muñoz-Gómez; I. Martínez; S. Resino","Misdiagnosis rate among negative COVID-19 patients in real-life with Panbio COVID- 19 antigen rapid test during 2021","https://doi.org/10.1016/j.jinf.2022.03.013","",NA,NA,NA,NA,NA,"sr2_original_91",NA,"original_ft_exclude","original","10.1016/j.jinf.2022.03.013"
"A. S. Sagna; A. G. Seydi; M. M. Gueye; M.
T. A. Fall; J. M. Mansuy","Contribution of COVID Antigenic RDT to the Management Strategy of COVID-19
Pandemic in a Senegalese Company","DOI: 10.1097/JOM.0000000000002496","",NA,NA,NA,NA,NA,"sr2_original_92",NA,"original_ft_exclude","original","10.1097/JOM.0000000000002496"
"J. L. Soon-Yit; Y. Sook-Min; T. Teck-Hock","Accuracy of the Rapid Test Kit Antigen for SARS-CoV-2 Infection during the COVID- 19 Pandemic in Sibu, Sarawak","Embase ID Number L637317380","",NA,NA,NA,NA,NA,"sr2_original_93",NA,"original_ft_exclude","original",NA
"J. Heskin; S. J. C. Pallett; A. Al-Hindawi; G.
W. Davies; M. Rayment; N. Mughal; P. Randell; R. Jones; L. S. P. Moore","Evaluating the performance characteristics of five lateral flow assays for the detection of the SARS-CoV-2 nucleocapsid antigen","https://doi.org/10.1038/s41598-022-12805-1","",NA,NA,NA,NA,NA,"sr2_original_94",NA,"original_ft_exclude","original","10.1038/s41598-022-12805-1"
"B. Joob; V. Wiwanitkit","COVID-19 Rapid Antigen Test in Community Testing: Analysis on Advantage for
Disease Control","DOI: 10.7754/Clin.Lab.2021.210842","",NA,NA,NA,NA,NA,"sr2_original_95",NA,"original_ft_exclude","original","10.7754/Clin.Lab.2021.210842"
"Akingba Oluwakemi Laguda Sprong Kaitlin Marais Gert Hardie Diana Ruth","Field performance evaluation of the PanBio rapid SARS-CoV-2 antigen assay in an epidemic driven by the B.1.351 variant in the Eastern Cape, South Africa","https://doi.org/10.1016/j.jcvp.2021.100013","",NA,NA,NA,NA,NA,"sr2_original_96",NA,"original_ft_exclude","original","10.1016/j.jcvp.2021.100013"
"Albert E.Torres I.Bueno F.Huntley D.Molla E.Fernández-Fuentes MÁMartínez M.Poujois S.Forqué L.Valdivia A.Solano de la Asunción C.Ferrer J.Colomina J.Navarro D.","Field evaluation of a rapid antigen test (Panbio™ COVID-19 Ag Rapid Test Device) for COVID-19 diagnosis in primary healthcare centres","https://doi.org/10.1016/j.cmi.2020.11.004","",NA,NA,NA,NA,NA,"sr2_original_97",NA,"original_ft_exclude","original","10.1016/j.cmi.2020.11.004"
"Basile L.Guadalupe-Fernández V.Valdivia Guijarro M.Martinez Mateo A.Ciruela Navas P.Mendioroz Peña J.The Epidemiological Surveillance Network Of Catalonia","Diagnostic Performance of Ag-RDTs and NAAT for SARS-CoV2 Identification in Symptomatic Patients in Catalonia","https://doi.org/10.3390/v13050908","",NA,NA,NA,NA,NA,"sr2_original_98",NA,"original_ft_exclude","original","10.3390/v13050908"
"Berger A.Nsoga M. T. N.Perez-Rodriguez
F. J.Aad Y. A.Sattonnet-Roche P.Gayet- Ageron A.Jaksic C.Torriani G.Boehm E.Kronig I.Sacks J. A.de Vos M.Bausch F. J.Chappuis F.Renzoni A.Kaiser L.Schibler
M.Eckerle I.","Diagnostic accuracy of two commercial SARS-CoV-2 antigen-detecting rapid tests at the point of care in community-based testing centers","https://doi.org/10.1371/journal.pone.0248921","",NA,NA,NA,NA,NA,"sr2_original_99",NA,"original_ft_exclude","original","10.1371/journal.pone.0248921"
"Bianco G.Boattini M.Barbui A. M.Scozzari G.Riccardini F.Coggiola M.Lupia E.Cavallo R.Costa C.","Evaluation of an antigen-based test for hospital point-of-care diagnosis of SARS-CoV- 2 infection","https://doi.org/10.1016/j.jcv.2021.104838","",NA,NA,NA,NA,NA,"sr2_original_100",NA,"original_ft_exclude","original","10.1016/j.jcv.2021.104838"
"Bornemann LKaup O.Kleideiter J.Panning M.Ruprecht B.Wehmeier M","Real-life evaluation of the Sofia SARS-CoV-2 antigen assay in a large tertiary care hospital","https://doi.org/10.1016/j.jcv.2021.104854","",NA,NA,NA,NA,NA,"sr2_original_101",NA,"original_ft_exclude","original","10.1016/j.jcv.2021.104854"
"Brihn A.Chang J.O. Yong K nullBalter
S.Terashita D.Rubin Z.Yeganeh N.","Diagnostic Performance of an Antigen Test with RT-PCR for the Detection of SARS-
CoV-2 in a Hospital Setting - Los Angeles County, California, June-August 2020","PMID:32109013","",NA,NA,NA,NA,NA,"sr2_original_102",NA,"original_ft_exclude","original",NA
"Ciotti M.Maurici M.Pieri M.Andreoni M.Bernardini S.","Performance of a rapid antigen test in the diagnosis of SARS-CoV-2 infection","DOI: 10.1002/jmv.26830","",NA,NA,NA,NA,NA,"sr2_original_103",NA,"original_ft_exclude","original","10.1002/jmv.26830"
"Di Domenico M.De Rosa A.Di Gaudio F.Internicola P.Bettini C.Salzano N.Castrianni D.Marotta A.Boccellino M.","Diagnostic Accuracy of a New Antigen Test for SARS-CoV-2 Detection","https://doi.org/10.3390/ijerph18126310","",NA,NA,NA,NA,NA,"sr2_original_104",NA,"original_ft_exclude","original","10.3390/ijerph18126310"
"Drain PK Ampajwala M","In adults and children, a rapid POC antigen test for COVID-19 (LumiraDx) had ?97% sensitivity and specificity vs. RT-PCR","doi:10.7326/ACPJ202107200-082","",NA,NA,NA,NA,NA,"sr2_original_105",NA,"original_ft_exclude","original","10.7326/ACPJ202107200-082"
"Drain P. K.Ampajwala M.Chappel C.Gvozden A. B.Hoppers M.Wang M.Rosen R.Young S.Zissman E.Montano M.","A Rapid, High-Sensitivity SARS-CoV-2 Nucleocapsid Immunoassay to Aid Diagnosis of Acute COVID-19 at the Point of Care: A Clinical Performance Study","https://doi.org/10.1007/s40121-021-00413-x.","",NA,NA,NA,NA,NA,"sr2_original_106",NA,"original_ft_exclude","original","10.1007/s40121-021-00413-x"
"Favresse J.Gillot C.Oliveira M.Cadrobbi J.Elsen M.Eucher C.Laffineur K.Rosseels C.Van Eeckhoudt S.Nicolas J. B.Morimont
L.Dogné J. M.Douxfils J.","Head-to-head comparison of rapid and automated antigen detection tests for the diagnosis of SARS-CoV-2 infection","https://doi.org/10.3390/jcm10020265","",NA,NA,NA,NA,NA,"sr2_original_107",NA,"original_ft_exclude","original","10.3390/jcm10020265"
"Ford L.Lee C.Pray I. W.Cole D.Bigouette J. P.Abedi G. R.Bushman D.Delahoy M. J.Currie D. W.Cherney B.Kirby M.Fajardo G.Caudill M.Langolf K.Kahrs J.Zochert T.Kelly P.Pitts C.Lim A.Aulik N.Tamin
A.Harcourt J. L.Queen K.Zhang J.Whitaker
B.Browne H.Medrzycki M.Shewmaker P.Bonenfant G.Zhou B.Folster J.Bankamp B.Bowen M. D.Thornburg N. J.Goffard K.Limbago B.Bateman A.Tate J. E.Gieryn D.Kirking H. L.Westergaard R.Killerby M.","Epidemiologic characteristics associated with SARS-CoV-2 antigen-based test results, rRT-PCR cycle threshold values, subgenomic RNA, and viral culture results from university testing","DOI: 10.1093/cid/ciab303","",NA,NA,NA,NA,NA,"sr2_original_108",NA,"original_ft_exclude","original","10.1093/cid/ciab303"
"Fournier P. E.Zandotti C.Ninove L.Prudent E.Colson P.Gazin C.Million M.Tissot- Dupont H.Fenollar F.","Contribution of VitaPCR SARS-CoV-2 to the emergency diagnosis of COVID-19","https://doi.org/10.1016/j.jcv.2020.104682","",NA,NA,NA,NA,NA,"sr2_original_109",NA,"original_ft_exclude","original","10.1016/j.jcv.2020.104682"
"Gremmels H.Winkel B. M. F.Schuurman R.Rosingh A.Rigter N. A. M.Rodriguez O.Ubijaan J.Wensing A. M. J.Bonten M. J. M.Hofstra L. M.","Real-life validation of the Panbio™ COVID-19 antigen rapid test (Abbott) in community-dwelling subjects with symptoms of potential SARS-CoV-2 infection","https://doi.org/10.1016/j.eclinm.2020.100677","",NA,NA,NA,NA,NA,"sr2_original_110",NA,"original_ft_exclude","original","10.1016/j.eclinm.2020.100677"
"Häuser F.Sprinzl M. F.Dreis K. J.Renzaho A.Youhanen S.Kremer W. M.Podlech J.Galle P. R.Lackner K. J.Rossmann H.Lemmermann N. A.","Evaluation of a laboratory-based high-throughput SARS-CoV-2 antigen assay for non- COVID-19 patient screening at hospital admission","https://doi.org/10.1007/s00430-021-00706-5","",NA,NA,NA,NA,NA,"sr2_original_112",NA,"original_ft_exclude","original","10.1007/s00430-021-00706-5"
"Itoh K.Kawamitsu T.Osaka Y.Sato K.Suzuki Y.Kiriba C.Saito Y.Hirose R.Ichihara H.Saito M.Mitsuke Y.Kuzumi K.Miyashita H.Tsutani H.","False positive results in severe acute respiratory coronavirus 2 (SARS-CoV-2) rapid antigen tests for inpatients","https://doi.org/10.1016/j.jiac.2021.03.011","",NA,NA,NA,NA,NA,"sr2_original_113",NA,"original_ft_exclude","original","10.1016/j.jiac.2021.03.011"
"James Allison E.Gulley TrentKothari AtulHolder KaseyGarner KelleyPatil Naveen","Performance of the BinaxNOW coronavirus disease 2019 (COVID-19) Antigen Card test relative to the severe acute respiratory coronavirus virus 2 (SARS-CoV-2) real- time reverse transcriptase polymerase chain reaction (rRT-PCR) assay among symptomatic and asymptomatic healthcare employees","doi:10.1017/ice.2021.20","",NA,NA,NA,NA,NA,"sr2_original_114",NA,"original_ft_exclude","original","10.1017/ice.2021.20"
"Kolwijck E.Brouwers-Boers M.Broertjes J.van Heeswijk K.Runderkamp N.Meijer A.Hermans M. H. A.Leenders A. C. A. P.","Validation and implementation of the Panbio COVID-19 Ag rapid test for the diagnosis of SARS-CoV-2 infection in symptomatic hospital healthcare workers","https://doi.org/10.1016/j.infpip.2021.100142","",NA,NA,NA,NA,NA,"sr2_original_115",NA,"original_ft_exclude","original","10.1016/j.infpip.2021.100142"
"Landaas E. T.Storm M. L.Tollånes M. C.Barlinn R.Kran A. B.Bragstad K.Christensen A.Andreassen T.","Diagnostic performance of a SARS-CoV-2 rapid antigen test in a large, Norwegian cohort","https://doi.org/10.1016/j.jcv.2021.104789","",NA,NA,NA,NA,NA,"sr2_original_116",NA,"original_ft_exclude","original","10.1016/j.jcv.2021.104789"
"Lefever S.Indevuyst C.Cuypers L.Dewaele K.Yin N.Cotton F.Padalko E.Oyaert M.Descy J.Cavalier E.Van Ranst M.André
E.Lagrou K.Vermeersch P.","Comparison of the Quantitative DiaSorin Liaison Antigen Test to Reverse Transcription-PCR for the Diagnosis of COVID-19 in Symptomatic and Asymptomatic Outpatients","https://doi.org/10.1128/JCM.00374-21.","",NA,NA,NA,NA,NA,"sr2_original_117",NA,"original_ft_exclude","original","10.1128/JCM.00374-21"
"Matsuda E. M.de Campos I. B.de Oliveira I. P.Colpas D. R.Carmo AmdsBrígido L. F.  M.","Field evaluation of COVID-19 antigen tests versus RNA based detection: Potential lower sensitivity compensated by immediate results, technical simplicity, and low cost","DOI: 10.1002/jmv.26985","",NA,NA,NA,NA,NA,"sr2_original_118",NA,"original_ft_exclude","original","10.1002/jmv.26985"
"Merino P.Guinea J.Muñoz-Gallego I.González-Donapetry P.Galán J. C.Antona N.Cilla G.Hernáez-Crespo S.Díaz-de Tuesta J. L.Gual-de Torrella A.González- Romo F.Escribano P.Sánchez-Castellano MÁSota-Busselo M.Delgado-Iribarren A.García J.Cantón R.Muñoz P.Folgueira M. D.Cuenca-Estrella M.Oteo-Iglesias J.","Multicenter evaluation of the Panbio™ COVID-19 rapid antigen-detection test for the diagnosis of SARS-CoV-2 infection","https://doi.org/10.1016/j.cmi.2021.02.001","",NA,NA,NA,NA,NA,"sr2_original_119",NA,"original_ft_exclude","original","10.1016/j.cmi.2021.02.001"
"Muhi StephenTayler NickHoang TuyetBallard Susan A.Graham MaryzaRojek AmandaKwong Jason C.Trubiano Jason A.Smibert OliviaDrewett GeorgeJames FionaGardiner EmmaChea SocheataIsles NicoleSait MichellePasricha ShivaniTaiaroa GeorgeMcAuley JulieWilliams EloiseGibney Katherine B.Stinear Timothy P.Bond KatherineLewin Sharon R.Putland MarkHowden Benjamin P.Williamson Deborah A.","Multi-site assessment of rapid, point-of-care antigen testing for the diagnosis of SARS-CoV-2 infection in a low-prevalence setting: A validation and implementation study","https://doi.org/10.1016/j.lanwpc.2021.100115","",NA,NA,NA,NA,NA,"sr2_original_120",NA,"original_ft_exclude","original","10.1016/j.lanwpc.2021.100115"
"Nsoga M. T. N.Kronig I.Rodriguez F. J. P.Sattonnet-Roche P.Silva D. D.Helbling J.Sacks J. A.de Vos M.Boehm E.Gayet- Ageron A.Berger A.Jacquerioz-Bausch F.Chappuis F.Kaiser L.Schibler M.Renzoni
A.Eckerle I.","Diagnostic accuracy of Panbio rapid antigen tests on oropharyngeal swabs for detection of SARS-CoV-2","https://doi.org/10.1371/journal.pone.0253321","",NA,NA,NA,NA,NA,"sr2_original_121",NA,"original_ft_exclude","original","10.1371/journal.pone.0253321"
"Okoye N. C.Barker A. P.Curtis K.Orlandi R. R.Snavely E. A.Wright C.Hanson K. E.Pearsona L. N.","Performance characteristics of BinaxNOW COVID-19 antigen card for screening asymptomatic individuals in a university setting","https://doi.org/10.1128/JCM.03282-20.","",NA,NA,NA,NA,NA,"sr2_original_122",NA,"original_ft_exclude","original","10.1128/JCM.03282-20"
"Pilarowski GenayMarquez CarinaRubio LuisPeng JamesMartinez JackieBlack DouglasChamie GabrielJones DianeJacobo JonTulier-Laiwa ValerieRojas SusanaRojas SusyCox ChesaPetersen MayaDeRisi JoeHavlir Diane V.","Field performance and public health response using the BinaxNOW TM Rapid SARS- CoV-2 antigen detection assay during community-based testing","DOI 10.1093/cid/ciaa1890","",NA,NA,NA,NA,NA,"sr2_original_123",NA,"original_ft_exclude","original","10.1093/cid/ciaa1890"
"Pollock Nira R.Berlin DavidSmole Sandra C.Madoff Lawrence C.Brown CatherineHenderson KelseyLarsen ElizabethHay JeremiahGabriel StaceyGawande Atul A.Lennon Niall J.","Implementation of SARS-CoV2 Screening in K-12 Schools using In-School Pooled Molecular Testing and Deconvolution by Rapid Antigen Test","https://doi.org/10.1101/2021.05.03.21256560;","",NA,NA,NA,NA,NA,"sr2_original_124",NA,"original_ft_exclude","original","10.1101/2021.05.03.21256560"
"Porte L.Legarraga P.Vollrath V.Aguilera X.Munita J. M.Araos R.Pizarro G.Vial P.Iruretagoyena M.Dittrich S.Weitzel T.","Evaluation of a novel antigen-based rapid detection test for the diagnosis of SARS- CoV-2 in respiratory samples","https://doi.org/10.1016/j.ijid.2020.05.098","",NA,NA,NA,NA,NA,"sr2_original_125",NA,"original_ft_exclude","original","10.1016/j.ijid.2020.05.098"
"Pray I. W.Ford L.Cole D.Lee C.Bigouette J. P.Abedi G. R.Bushman D.Delahoy M. J.Currie D.Cherney B.Kirby M.Fajardo G.Caudill M.Langolf K.Kahrs J.Kelly P.Pitts C.Lim A.Aulik N.Tamin A.Harcourt J. L.Queen K.Zhang J.Whitaker B.Browne H.Medrzycki M.Shewmaker P.Folster J.Bankamp B.Bowen M. D.Thornburg N. J.Goffard K.Limbago B.Bateman A.Tate J. E.Gieryn D.Kirking H. L.Westergaard R.Killerby M.","Performance of an Antigen-Based Test for Asymptomatic and Symptomatic SARS- CoV-2 Testing at Two University Campuses - Wisconsin, September-October 2020","PMID: 33382679, PMCID: PMC9191905, DOI: 10.15585/mmwr.mm695152a3","",NA,NA,NA,NA,NA,"sr2_original_126",NA,"original_ft_exclude","original","10.15585/mmwr.mm695152a3"
"Prince-Guerra J. L.Almendares O.Nolen L. D.Gunn J. K. L.Dale A. P.Buono S. A.Deutsch-Feldman M.Suppiah S.Hao L.Zeng Y.Stevens V. A.Knipe K.Pompey J.Atherstone C.Bui D. P.Powell T.Tamin A.Harcourt J. L.Shewmaker P. L.Medrzycki M.Wong P.Jain S.Tejada-Strop A.Rogers S.Emery B.Wang H.Petway M.Bohannon C.Folster J. M.MacNeil A.Salerno R.Kuhnert-Tallman W.Tate J. E.Thornburg
N. J.Kirking H. L.Sheiban K.Kudrna J.Cullen T.Komatsu K. K.Villanueva J. M.Rose D. A.Neatherlin J. C.Anderson
M.Rota P. A.Honein M. A.Bower W. A.","Evaluation of Abbott BinaxNOW Rapid Antigen Test for SARS-CoV-2 Infection at Two Community-Based Testing Sites - Pima County, Arizona, November 3-17, 2020","DOI: 10.15585/mmwr.mm7003e3","",NA,NA,NA,NA,NA,"sr2_original_127",NA,"original_ft_exclude","original","10.15585/mmwr.mm7003e3"
